artist,album,title,personnel_type,name,score
Christopher Cross,Another Page,All Right,Album Personnel,Bobby Hata,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Chet Himes,93.50
Christopher Cross,Another Page,All Right,Album Personnel,John Guess,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Lenny Castro,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Mark Linett,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Michael Omartian,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Mike Porcaro,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Abraham Laboriel,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Steve Lukather,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Lee Herschberg,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Jeff Porcaro,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Paulinho Da Costa,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Steve Gadd,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Richard Mullen,93.50
Christopher Cross,Another Page,All Right,Album Personnel,Margaret Gwynne,93.50
Toto,Toto IV,Africa,Song Personnel,Lenny Castro,93.00
Toto,Toto IV,Africa,Song Personnel,Al Schmitt,93.00
Toto,Toto IV,Africa,Song Personnel,Bobby Kimball,93.00
Toto,Toto IV,Africa,Song Personnel,Steve Lukather,93.00
Toto,Toto IV,Africa,Song Personnel,Jim Horn,93.00
Toto,Toto IV,Africa,Song Personnel,Timothy B. Schmit,93.00
Toto,Toto IV,Africa,Song Personnel,Jeff Porcaro,93.00
Toto,Toto IV,Africa,Song Personnel,David Paich,93.00
Toto,Toto IV,Africa,Song Personnel,Joe Porcaro,93.00
Toto,Toto IV,Africa,Album Personnel,Peggy McCreary,93.00
Toto,Toto IV,Africa,Album Personnel,Al Schmitt,93.00
Toto,Toto IV,Africa,Album Personnel,Bobby Kimball,93.00
Toto,Toto IV,Africa,Album Personnel,David Leonard,93.00
Toto,Toto IV,Africa,Album Personnel,Steve Lukather,93.00
Toto,Toto IV,Africa,Album Personnel,Sam Emerson,93.00
Toto,Toto IV,Africa,Album Personnel,David Hungate,93.00
Toto,Toto IV,Africa,Album Personnel,Jeff Porcaro,93.00
Toto,Toto IV,Africa,Album Personnel,Steve Porcaro,93.00
Toto,Toto IV,Africa,Album Personnel,Toto,93.00
Toto,Toto IV,Africa,Album Personnel,Tom Knox,93.00
Toto,Toto IV,Africa,Album Personnel,Terry Christian,93.00
Toto,Toto IV,Africa,Album Personnel,David Paich,93.00
Toto,Toto IV,Africa,Album Personnel,Glen Christensen,93.00
Toto,Toto IV,Africa,Album Personnel,Niko Bolas,93.00
Toto,Toto IV,Africa,Album Personnel,George Marino,93.00
Toto,Toto IV,Africa,Album Personnel,Greg Ladanyi,93.00
Toto,Toto IV,Africa,Album Personnel,Jamie Ledner,93.00
Toto,Toto IV,Africa,Album Personnel,Joe Spencer,93.00
Toto,Toto IV,Africa,Album Personnel,Jim Hagopian,93.00
Toto,Toto IV,Africa,Album Personnel,Dick Gall,93.00
Toto,Toto IV,Africa,Album Personnel,Lon LeMaster,93.00
Al Jarreau,Jarreau,Mornin',Song Personnel,Jay Graydon,92.75
Al Jarreau,Jarreau,Mornin',Song Personnel,Abraham Laboriel,92.75
Al Jarreau,Jarreau,Mornin',Song Personnel,Jeremy Lubbock,92.75
Al Jarreau,Jarreau,Mornin',Song Personnel,Jeff Porcaro,92.75
Al Jarreau,Jarreau,Mornin',Song Personnel,David Foster,92.75
Al Jarreau,Jarreau,Mornin',Song Personnel,Al Jarreau,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Christine Sauers,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Jay Graydon,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Shirley Klein,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Ian Eales,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Al Jarreau,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Norman Seeff,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Steve Hall,92.75
Al Jarreau,Jarreau,Mornin',Album Personnel,Eric Prestis,92.75
Tom Scott,Desire,Sure Enough,Song Personnel,Carmen Grillo,92.50
Tom Scott,Desire,Sure Enough,Song Personnel,Carmen Twillie,92.50
Tom Scott,Desire,Sure Enough,Song Personnel,Steve George,92.50
Tom Scott,Desire,Sure Enough,Song Personnel,Richard Page,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Hank Sanicola,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,"Ron Rainey Management, Inc.",92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Kristen Kasell Nikosey,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Dick Hyde,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Buzzy Feiten,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Michael Boddicker,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Pete Christlieb,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Bill Reichenbach,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Steve Crimmel,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Victor Feldman,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Ernie Watts,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Neil Stubenhaus,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Chuck Findley,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Michael Landau,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Fred Valentine,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Vinnie Colaiuta,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Jim Horn,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Jerry Hey,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Tom Scott,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Jim Wolvington,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Rich Feldman,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Michael Fisher,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Allen Sides,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Norm Ung,92.50
Tom Scott,Desire,Sure Enough,Album Personnel,Doug Sax,92.50
Steely Dan,Aja,Peg,Song Personnel,Paul Griffin,92.00
Steely Dan,Aja,Peg,Song Personnel,Rick Marotta,92.00
Steely Dan,Aja,Peg,Song Personnel,Chuck Rainey,92.00
Steely Dan,Aja,Peg,Song Personnel,Michael McDonald,92.00
Steely Dan,Aja,Peg,Song Personnel,Steve Khan,92.00
Steely Dan,Aja,Peg,Song Personnel,Jay Graydon,92.00
Steely Dan,Aja,Peg,Song Personnel,Victor Feldman,92.00
Steely Dan,Aja,Peg,Song Personnel,Donald Fagen,92.00
Steely Dan,Aja,Peg,Song Personnel,Don Grolnick,92.00
Steely Dan,Aja,Peg,Song Personnel,Tom Scott,92.00
Steely Dan,Aja,Peg,Song Personnel,Gary Coleman,92.00
Steely Dan,Aja,Peg,Album Personnel,Gary Katz,92.00
Steely Dan,Aja,Peg,Album Personnel,Donald Fagen,92.00
Steely Dan,Aja,Peg,Album Personnel,Walter Becker,92.00
Steely Dan,Aja,Peg,Album Personnel,Tom Scott,92.00
Toto,Toto IV,Make Believe,Song Personnel,Bobby Kimball,92.00
Toto,Toto IV,Make Believe,Song Personnel,Steve Lukather,92.00
Toto,Toto IV,Make Believe,Song Personnel,Tom Kelly,92.00
Toto,Toto IV,Make Believe,Song Personnel,Tom Knox,92.00
Toto,Toto IV,Make Believe,Song Personnel,David Paich,92.00
Toto,Toto IV,Make Believe,Song Personnel,Jon Smith,92.00
Toto,Toto IV,Make Believe,Album Personnel,Peggy McCreary,92.00
Toto,Toto IV,Make Believe,Album Personnel,Al Schmitt,92.00
Toto,Toto IV,Make Believe,Album Personnel,Bobby Kimball,92.00
Toto,Toto IV,Make Believe,Album Personnel,David Leonard,92.00
Toto,Toto IV,Make Believe,Album Personnel,Steve Lukather,92.00
Toto,Toto IV,Make Believe,Album Personnel,Sam Emerson,92.00
Toto,Toto IV,Make Believe,Album Personnel,David Hungate,92.00
Toto,Toto IV,Make Believe,Album Personnel,Jeff Porcaro,92.00
Toto,Toto IV,Make Believe,Album Personnel,Steve Porcaro,92.00
Toto,Toto IV,Make Believe,Album Personnel,Toto,92.00
Toto,Toto IV,Make Believe,Album Personnel,Tom Knox,92.00
Toto,Toto IV,Make Believe,Album Personnel,Terry Christian,92.00
Toto,Toto IV,Make Believe,Album Personnel,David Paich,92.00
Toto,Toto IV,Make Believe,Album Personnel,Glen Christensen,92.00
Toto,Toto IV,Make Believe,Album Personnel,Niko Bolas,92.00
Toto,Toto IV,Make Believe,Album Personnel,George Marino,92.00
Toto,Toto IV,Make Believe,Album Personnel,Greg Ladanyi,92.00
Toto,Toto IV,Make Believe,Album Personnel,Jamie Ledner,92.00
Toto,Toto IV,Make Believe,Album Personnel,Bruce Heigh,92.00
Toto,Toto IV,Make Believe,Album Personnel,Joe Spencer,92.00
Toto,Toto IV,Make Believe,Album Personnel,Jim Hagopian,92.00
Toto,Toto IV,Make Believe,Album Personnel,Dick Gall,92.00
Toto,Toto IV,Make Believe,Album Personnel,Lon LeMaster,92.00
The Doobie Brothers,Minute By Minute,Minute By Minute,Song Personnel,Lester Abrams,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Song Personnel,Michael McDonald,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Song Personnel,Bill Payne,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Ben Cauley,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,David Gest,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Norton Buffalo,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Byron Berline,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Michael McDonald,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,John Hartman,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Tiran Porter,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Beth Naranjo,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Bobby LaKind,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Keith Knudsen,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Andrew Love,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Herb Pedersen,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Loyd Clifft,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Jeff Baxter,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Donn Landee,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Bruce Steinberg,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Ted Templeman,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,David Alexander,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Bruce Cohn,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,Patrick Simmons,91.50
The Doobie Brothers,Minute By Minute,Minute By Minute,Album Personnel,David Alexander,91.50
Bill Champlin,Runaway,Runaway,Song Personnel,Bill Champlin,91.25
Bill Champlin,Runaway,Runaway,Song Personnel,Steve Lukather,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Larry Tolbert,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Carmen Grillo,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Tamara Champlin,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Venette Gloud,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Paul Lani,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Charles Loper,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,John Pierce,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Kim Hutchcroft,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Bill Reichenbach,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Gary Grant,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Jay Graydon,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Gary Herbig,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Bill Champlin,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Richard Page,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Chuck Findley,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Kenny Loggins,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,John Robinson,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Abraham Laboriel,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Steve Lukather,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Ed Greene,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Jerry Hey,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Jeff Porcaro,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Tom Scott,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Tom Kelly,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,David Foster,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Aaron Rapoport,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,Leland Sklar,91.25
Bill Champlin,Runaway,Runaway,Album Personnel,John Kosh,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Song Personnel,Mark Pearson,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Song Personnel,Reed Nielsen,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Song Personnel,Chuck Findley,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Song Personnel,Jai Winding,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Song Personnel,Peter Wolf,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Mark Pearson,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Reed Nielsen,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Henry Marquez,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Charles Johnson,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Jackie Kelso,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Ed Thacker,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Dick Hyde,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Hank Cicalo,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Pete Christlieb,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Ross Pallone,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Gerald Vinci,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Neil Stubenhaus,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Chuck Findley,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Vinnie Colaiuta,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Hugh Davies,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Tom Scott,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Paulinho Da Costa,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Ron Garrett,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Roy Kohara,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Elliot Gilbert,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Carla Frederick,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Wally Traugott,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Neil Pedinoff,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Terry Diane Becker,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Delores Ziebarth,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Danielle Catherine,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Gene Goe,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Richard Landis,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,John Scott Bowen,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Jerry Jensen,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Bill Perkins,91.25
Nielsen Pearson Band,Nielsen/Pearson,If You Should Sail,Album Personnel,Jo Anne Swenson,91.25
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Song Personnel,Kerry Chater,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Song Personnel,Andy Kim,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Jon Joyce,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Barbara Issak,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Sally Stevens,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,John Guess,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Assa Drori,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Tim Weston,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Michael Omartian,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Victor Feldman,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Jon Clarke,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Ernie Watts,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Roger Nichols,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Chuck Findley,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Steve Barri,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Jim Haas,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Jim Horn,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Carla Frederick,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Lenise Bent,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Wayne Neuendorf,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Mike Botts,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Peter Freiberger,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Dalton Smith,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Kerry Chater,91.00
Kerry Chater,Love On A Shoestring,Ain't Nothin' For A Heartache,Album Personnel,Susan Stevens,91.00
